ID,longitude_predicted,latitude_predicted
9115,2.60228,51.33072
9116,134.98761000000002,34.124
9117,2.73921,51.5858
9118,13.61479,36.84079000000001
9119,-2.71913,51.492
9120,3.03884,51.40972
9121,10.30367,43.57902
9122,10.88338,54.84708000000001
9123,18.65506,54.38053000000001
9124,100.85622,12.42275
9125,9.22901,39.11973
9126,1.9908,52.43675
9127,-18.51749,29.12333
9128,18.1105,-34.22322
9129,9.59337,53.59946
9130,-3.08822,50.50735
9131,134.98255,34.173559999999995
9132,-2.94186,50.5687
9133,0.02272,53.58586
9134,-55.24179,-36.91365
9135,0.5272,50.63395
9136,-3.98343,51.32985
9137,13.36737,38.12561
9138,3.1299900000000003,51.39762
9139,-13.26288,28.9255
9140,-25.23004,36.24098
9141,134.81364,34.66955
9142,105.73458,-6.02754
9143,3.77513,51.39076
9144,12.09673,54.14226
9145,7.16217,53.33459000000001
9146,-0.5377,49.77295
9147,-75.56638000000002,10.71621
9148,12.83279,55.85552
9149,2.48973,52.56417
9150,-5.74023,50.42377000000001
9151,-117.71793999999998,33.01821
9152,2.00989,52.36902
9153,-16.29034,24.57652
9154,-79.66216,32.65287
9155,-79.99524,31.390290000000004
9156,-8.34346,36.55613
9157,140.31677,34.83919
9158,-7.596019999999998,33.60794
9159,116.42451,-18.05827
9160,-3.40095,50.16547
9161,8.01091,53.8496
9162,10.13425,43.25405
9163,-4.47626,51.34333
9164,10.20308,43.44475
9165,-125.70893,48.58498
9166,-3.5053300000000003,50.113
9167,-3.65821,51.37319
9168,129.00035,35.05065
9169,-3.62939,51.27897
9170,153.28998,-26.72998
9171,-79.5162,8.86893
9172,0.50262,50.63018
9173,-79.51785,8.85036
9174,146.73649,-18.68368
9175,29.47291,40.76441
9176,12.09675,54.14226
9177,-79.98859,31.393690000000007
9178,-5.50173,35.89108
9179,-31.11202,36.77072
9180,-8.867389999999997,38.51163
9181,13.660379999999998,38.63163
9182,139.77236000000002,35.15748
9183,135.25273,34.68687
9184,29.46603,40.71467
9185,-79.7286,32.68353
9186,-73.90590999999998,39.20662
9187,100.90173,12.34647
9188,126.60838,37.46753
9189,-46.29803,-23.95993
9190,-79.48066999999998,8.89436
9191,23.60582,37.95913
9192,126.82558,36.98105
9193,17.66305,59.1621
9194,151.21196,-34.4263
9195,-71.31143,41.34402
9196,9.10331,39.21007
9197,-2.71912,51.49203
9198,10.30367,43.57902
9199,2.60078,51.33067
9200,18.65507,54.38053000000001
9201,12.8328,55.85552
9202,7.162210000000001,53.33459000000001
9203,3.77506,51.39077
9204,2.45711,52.53074
9205,3.21579,51.31239
9206,-76.57715999999998,39.24921
9207,8.55258,53.57549
9208,12.99927,55.62335
9209,4.23428,51.26158
9210,10.30561,43.57882
9211,-80.47281,31.96792
9212,-93.94003,29.85958
9213,3.22719,51.31396
9214,-110.32728,24.27431
9215,8.91487,44.40748
9216,19.06952,59.72079
9217,-2.7183900000000003,51.49766
9218,-2.7183900000000003,51.49766
9219,4.33472,51.32551
9220,-122.41438,47.26763
9221,153.23241000000004,-26.77395
9222,8.55718,53.57611
9223,104.16875,1.28242
9224,9.33442,39.06844
9225,-0.93076,49.53579000000001
9226,4.21241,51.27048
9227,3.23037,51.30872
9228,4.221430000000002,51.28036
9229,-0.21924,39.63737
9230,13.363179999999998,38.13243
9231,3.70672,51.47559
9232,13.36736,38.12563
9233,-3.82318,43.44241
9234,115.74732,-32.04742
9235,-76.53072,39.2399
9236,10.17221,43.0161
9237,-122.52087,47.555
9238,10.31624,43.57649
9239,28.86593,40.95038
9240,25.19929,60.21883
9241,173.23493,-41.15918
9242,8.56592,53.56373000000001
9243,10.86072,53.94373
9244,-3.81817,43.44191
9245,55.06883000000001,24.98855
9246,-8.86513,38.51063
9247,23.60817,37.95947
9248,13.39231,38.15494
9249,12.99048,55.62517
9250,-18.59807,29.04755
9251,116.06761000000002,6.03949
9252,2.63274,51.49012000000001
9253,3.23909,51.29923
9254,144.90399,-37.84185
9255,139.68345,35.46922
9256,4.21617,51.2753
9257,-1.90836,43.32122
9258,-76.75903000000002,26.85163
9259,18.65967,54.37931
9260,-0.32219000000000003,39.45695
9261,8.88498,44.40596
9262,11.86673,57.68945
9263,-1.39265,50.8853
9264,3.21118,51.32108
9265,4.2222800000000005,51.27476
9266,0.34155,51.46256
9267,3.21022,51.32327
9268,-8.74997,42.23294
9269,3.23331,51.30527
9270,-76.53532,39.24163
9271,-2.40979,50.44531
9272,15.913479999999998,38.473
9273,-122.92327,49.18268
9274,10.31717,43.57973
9275,12.99685,55.61721
9276,4.45849,51.89044000000001
9277,8.56015,53.57535
9278,14.44042,55.30931
9279,10.255,43.29293
9280,-13.21211,29.01831
9281,153.16465,-27.37956
9282,5.289630000000002,53.6021
9283,13.7046,45.5705
9284,3.22,51.34441
9285,1.16022,50.59882
9286,8.55066,53.57727
9287,7.20096,53.33566
9288,4.42177,51.88024
9289,3.21283,51.32458
9290,22.9534,59.82107
9291,7.8083300000000015,53.92100000000001
9292,13.73575,45.55135
9293,25.88074,37.43643
9294,-25.34878,36.20703
9295,13.68491,36.82582
9296,18.19392,-34.28695
9297,15.91588,38.47389
9298,2.71178,51.54718
9299,2.12247,51.72901
9300,18.65468,54.37921
9301,153.84106,-27.72659
9302,6.13997,53.61637
9303,2.01052,52.44651999999999
9304,-126.1472,48.45573
9305,-0.03298,53.58506
9306,-2.9363,50.58368
9307,-8.44668,36.58173
9308,134.81368999999998,34.66964
9309,-3.06872,50.51537
9310,-3.94778,51.33545
9311,134.98965,34.17491
9312,-75.6075,10.6216
9313,140.2926,34.84033
9314,116.34845,-18.12938
9315,105.77777,-5.9606900000000005
9316,8.13408,53.79917
9317,-0.5425800000000001,49.7833
9318,2.99325,51.39577
9319,1.98986,52.33294
9320,-55.29028,-36.98427
9321,-117.71558,33.01653
9322,-125.60613,48.5638
9323,-7.596,33.608000000000004
9324,-16.233439999999998,24.64789
9325,9.51613,53.65787
9326,134.98269,34.25225
9327,113.84917,21.92996
9328,-4.8081,36.11034
9329,-4.3411300000000015,51.34091
9330,-3.39467,50.12633
9331,-5.6280199999999985,50.48925
9332,-122.3407,37.71794000000001
9333,3.12131,51.3945
9334,-3.2715400000000003,50.19096
9335,10.1514,43.24412
9336,-3.53335,51.31922
9337,10.20489,43.06148
9338,2.17508,41.36383
9339,10.21083,43.45195
9340,10.90783,54.90641
9341,10.17368,43.01600000000001
9342,1.16818,50.60254000000001
9343,151.20933,-34.42625
9344,-8.86737,38.51165
9345,-79.98338000000003,31.39619
9346,-5.50174,35.89106
9347,0.43387,50.62003
9348,10.25264,43.29352
9349,-7.596,33.608000000000004
9350,29.47291,40.76442
9351,-18.6208,28.99639
9352,-0.93044,49.53565
9353,116.30791,-18.16699
9354,4.21616,51.27531
9355,135.25271999999998,34.68687
9356,126.6084,37.46757
9357,8.88505,44.40596
9358,-95.34042,28.93998
9359,126.82557,36.98108
9360,8.91488,44.40748
9361,113.78869,22.18742
9362,-122.41438,47.26762
9363,6.10344,53.61938000000001
9364,-79.51612,8.86868
9365,13.36321,38.13242
9366,14.35976,55.25475
9367,-3.82313,43.44241
9368,13.36742,38.12562
9369,-13.17034,29.09433
9370,23.6082,37.95948
9371,113.85357,21.86653
9372,153.28994,-26.730490000000003
9373,151.02041,-34.415240000000004
9374,144.90401,-37.84185
9375,128.88171,34.790820000000004
9376,-8.74995,42.23294
9377,3.23332,51.30527
9378,-76.5353,39.24164
9379,15.913479999999998,38.47303
9380,-122.9233,49.18264
9381,10.31719,43.57974
9382,8.56015,53.57536
9383,12.99686,55.6172
9384,4.45849,51.89044000000001
9385,153.16464,-27.37954
9386,13.704720000000002,45.57075
9387,8.55067,53.57728
9388,7.20096,53.33566999999999
9389,4.42176,51.88024
9390,3.21281,51.32456
9391,13.73577,45.55136
9392,3.22,51.34442
9393,7.80785,53.92126
9394,18.65475,54.3792
9395,9.1033,39.21008
9396,-122.34091,37.71796
9397,2.60165,51.33092
9398,10.30367,43.57904
9399,2.17508,41.36383
9400,-2.71911,51.49199
9401,-8.02153,34.59615
9402,18.65507,54.38053000000001
9403,3.77509,51.39099
9404,12.83279,55.85553
9405,7.1622,53.33461
9406,12.09675,54.14226
9407,-3.81815,43.44191
9408,3.22718,51.31397
9409,146.77536,-18.74892
9410,-93.94003,29.85955
9411,8.552610000000001,53.575480000000006
9412,12.99927,55.62335
9413,-76.57715,39.24918
9414,4.23428,51.26158
9415,-80.4728,31.96787
9416,10.30561,43.5788
9417,3.21581,51.31238
9418,-110.32728,24.27431
9419,-2.7184,51.49766
9420,-2.7184,51.49766
9421,4.3347,51.32552
9422,8.55717,53.5761
9423,153.23207,-26.774390000000004
9424,129.00037,35.05066
9425,-3.5915800000000004,51.37078
9426,4.21245,51.27049
9427,3.23023,51.30882
9428,4.221419999999998,51.28039
9429,-0.21924,39.63738
9430,29.46602,40.71468
9431,3.70674,51.47558
9432,-76.53075,39.23993
9433,115.74728,-32.04743
9434,-122.52094,47.55507
9435,10.31623,43.57646
9436,25.19929,60.21883
9437,173.2348,-41.15917
9438,55.06884,24.9886
9439,8.56591,53.56373000000001
9440,-8.865110000000003,38.51062
9441,10.86068,53.94375
9442,13.392320000000002,38.15501
9443,116.06763,6.03938
9444,3.23912,51.29927
9445,25.84408,37.52386
9446,-3.14913,50.21518
9447,2.66675,51.52363
9448,139.78136999999998,35.22511
9449,139.68343000000002,35.4692
9450,5.1977699999999984,53.58498
9451,13.75465,36.81075
9452,-46.29804,-23.95992
9453,2.6722,51.4906
9454,2.12692,51.74461
9455,-1.90837,43.32118
9456,-76.69675,26.7669
9457,11.86672,57.68944000000001
9458,18.65969,54.3793
9459,140.29566,34.838190000000004
9460,-0.32218,39.45695
9461,-3.2873300000000003,50.13917
9462,-25.46575,36.17603
9463,-55.337480000000006,-37.0526
9464,10.16801,43.1101
9465,4.22227,51.27475
9466,134.98763,34.25264
9467,-1.39271,50.8853
9468,2.41666,52.48694
9469,-79.83102,32.7323
9470,3.2112700000000003,51.32104
9471,-0.53292,49.78752
9472,0.34155,51.46256
9473,12.99049,55.6252
9474,1.96933,52.29871
9475,-117.71245,33.01445
9476,2.85988,51.37323
9477,-125.51332,48.5452
9478,15.91591,38.47387
9479,-4.8859900000000005,36.10146
9480,3.18446,51.36659
9481,13.59893,38.51541
9482,-16.17946,24.71862
9483,-5.5205199999999985,50.55328
9484,153.84816,-27.79669
9485,22.94841,59.8206
9486,105.8216,-5.88986
9487,9.44796,53.7312
9488,8.23075,53.73503
9489,2.03177,52.45853
9490,135.02121,34.32342
9491,-8.549,36.60339000000001
9492,10.16997,43.23293
9493,-3.49591,51.29046
9494,10.21785,43.45843
9495,10.97257,54.95296999999999
9496,19.06952,59.72079
9497,104.107,1.26617
9498,-126.05298,48.45467
9499,-74.01673000000002,39.12311
9500,-4.21004,51.33584000000001
9501,18.28322,-34.34657
9502,3.21023,51.32327
9503,-3.0413,50.52007
9504,-2.93175,50.59816
9505,-0.06217,53.58636
9506,-75.65024,10.53044
9507,-2.45383,50.44312
9508,23.60578,37.9591
9509,-3.90135,51.33385
9510,134.81366,34.66962
9511,25.84315,37.53277
9512,9.10328,39.21008
9513,113.86779,21.84093
9514,6.07634,53.62028000000001
9515,-30.90281,36.75879000000001
9516,17.66307,59.1621
9517,0.35457,50.60833
9518,146.78302,-18.76701
9519,29.46605,40.71468
9520,153.85175,-27.83352
9521,8.885,44.40600000000001
9522,-95.34045,28.93997
9523,8.914860000000003,44.40748
9524,-79.51796999999998,8.850439999999997
9525,-3.82316,43.44243
9526,153.29006,-26.73073
9527,2.6738,51.56153
9528,144.904,-37.84188
9529,-46.29802,-23.95987
9530,29.31832,40.68743
9531,-5.50175,35.89104000000001
9532,116.22003,-18.25303
9533,15.913470000000002,38.47308
9534,4.42175,51.88025
9535,18.65472,54.37927
9536,135.25273,34.68687
9537,-13.11765,29.18626
9538,3.22719,51.31398
9539,4.23428,51.2616
9540,-76.64798,26.69927
9541,-122.41438,47.2676
9542,129.00038999999998,35.05063
9543,-0.9292,49.5352
9544,55.06883000000001,24.98858
9545,-8.86513,38.5106
9546,116.06761000000002,6.0394
9547,3.23904,51.29917
9548,13.39169,38.15503
9549,126.60838,37.46758
9550,139.68347,35.46918
9551,29.476640000000003,40.72279
9552,11.86674,57.68944000000001
9553,-1.9083,43.32121
9554,4.22229,51.27474
9555,-1.39267,50.8853
9556,128.87788999999998,34.84251
9557,3.21122,51.32108
9558,3.21025,51.32328
9559,-8.74998,42.23293
9560,23.60577,37.95912
9561,3.23331,51.30526
9562,-76.53535,39.24161
9563,10.3172,43.57973
9564,-3.8607,51.33135
9565,-122.92329,49.18264
9566,4.45849,51.89044000000001
9567,8.56015,53.57536
9568,12.99685,55.61722
9569,126.82557,36.98107
9570,153.16464,-27.37955
9571,8.55069,53.57727
9572,7.200939999999999,53.33566
9573,13.704670000000002,45.57071
9574,3.21281,51.32458
9575,13.73574,45.55136
9576,18.65969,54.37931
9577,7.807139999999999,53.9214
9578,3.21999,51.34442
9579,-3.64608,51.37004
9580,-122.34092,37.71795
9581,-7.5960100000000015,33.60794
9582,-8.64507,36.6237
9583,-2.7191,51.492
9584,10.30365,43.57902
9585,18.65507,54.38053000000001
9586,2.59973,51.32993
9587,3.77506,51.39087
9588,12.83278,55.85553
9589,7.1622,53.3346
9590,-3.81814,43.4419
9591,2.17508,41.36383
9592,14.24954,55.1728
9593,-7.9935,34.5444
9594,8.552589999999999,53.575480000000006
9595,12.09676,54.14226
9596,12.99927,55.62335
9597,-93.94003,29.85955
9598,-76.57715999999998,39.2492
9599,-80.47289,31.96796
9600,10.30561,43.57881
9601,-2.7183900000000003,51.49766
9602,-2.7183900000000003,51.49766
9603,4.33469,51.32545
9604,3.2158,51.31238
9605,8.55718,53.57612
9606,153.23206000000005,-26.7747
9607,-79.89322,32.77417
9608,-79.51608,8.86867
9609,4.21246,51.2705
9610,3.23025,51.30882
9611,4.22144,51.28037
9612,13.36324,38.13244
9613,-0.21923,39.63737
9614,23.6082,37.95948
9615,-55.38421,-37.12009000000001
9616,3.70673,51.47559
9617,-16.125320000000002,24.78692
9618,-76.53072,39.23992
9619,-3.45701,51.2957
9620,115.74726,-32.04741
9621,-110.33015,24.251620000000006
9622,13.82204,36.79437
9623,4.21621,51.27533
9624,139.75496,35.28687
9625,10.31623,43.57645
9626,13.36735,38.12563
9627,2.74648,51.36814
9628,-122.52096,47.55508
9629,15.9159,38.47389
9630,-4.96472,36.09222000000001
9631,2.70911,51.49252
9632,-3.17767,50.15233
9633,3.21584,51.33575
9634,13.552979999999998,38.42619000000001
9635,-125.42895,48.5278
9636,-0.32219000000000003,39.45696
9637,11.03325,54.99711
9638,-3.0198,50.24095
9639,2.05518,52.47045
9640,2.12962,51.75901
9641,22.94733,59.82034
9642,105.86413,-5.81923
9643,9.37483,53.8065
9644,-125.95843,48.45399999999999
9645,10.18722,43.22127
9646,-74.10580999999998,39.05653
9647,-4.08026,51.3288
9648,-0.06696,53.58648
9649,10.12653,43.15452
9650,10.22503,43.46405
9651,1.34664,50.7007
9652,19.08507,59.7222
9653,-3.01285,50.5264
9654,-2.92533,50.61196
9655,-75.71048,10.4521
9656,-2.49459,50.44173
9657,134.81376,34.66972
9658,-0.5213,49.79355
9659,25.19929,60.21883
9660,135.03457,34.3329
9661,-25.5826,36.14519
9662,10.86108,53.94645
9663,2.38183,52.45139
9664,5.10195,53.56627
9665,135.08822,34.38662
9666,140.29729,34.839459999999995
9667,0.34157,51.46256
9668,173.2348,-41.15909
9669,8.3489,53.68755
9670,12.98494,55.62443
9671,-5.41413,50.61675
9672,8.56592,53.56375
9673,18.36927,-34.40297
9674,1.97072,52.27428
9675,104.05712,1.26255
9676,-117.70845,33.01276
9677,101.0158,12.12587
9678,29.47661,40.72279
9679,-95.34041,28.93998
9680,29.31778,40.6875
9681,151.19346000000004,-34.42538
9682,29.48063,40.72222
9683,135.2527,34.68685
9684,-76.61348000000002,26.6512
9685,126.8272,36.97881
9686,22.94731,59.82034
9687,113.87308,22.06893
9688,-79.51605,8.86858
9689,-3.82317,43.4424
9690,14.18475,55.12682
9691,-3.1095,50.1605
9692,-0.92887,49.53501
9693,6.0308199999999985,53.62186
9694,29.46601,40.71469
9695,126.60838,37.46753
9696,2.71356,51.61385
9697,-3.82107,51.32742
9698,17.66307,59.16208
9699,-79.51795,8.850430000000003
9700,-76.16671,37.69114
9701,9.1033,39.21009
9702,3.22,51.34442
9703,8.91487,44.40745
9704,129.00036,35.05064
9705,23.60818,37.95947
9706,-0.06692999999999999,53.58648
9707,4.21243,51.2705
9708,3.23025,51.30878
9709,4.22144,51.28038
9710,-0.21923,39.63738
9711,13.36325,38.13241
9712,3.70674,51.47561
9713,-76.53073,39.23991
9714,115.74726,-32.04743
9715,4.21612,51.27533
9716,28.86608,40.95053
9717,10.31625,43.57647
9718,-122.52101,47.55518
9719,13.36737,38.12561
9720,25.19929,60.21883
9721,173.23445,-41.15883
9722,8.56592,53.56373000000001
9723,-8.86513,38.51058
9724,55.06882,24.988570000000006
9725,113.6461,22.75311
9726,116.06756,6.03938
9727,153.29002,-26.72911
9728,3.2391,51.2992
9729,13.3922,38.15492
9730,144.904,-37.84186
9731,139.68347,35.4692
9732,-46.29802,-23.95988
9733,-1.90831,43.32124
9734,-5.50175,35.89105
9735,11.86675,57.68945
9736,-1.39267,50.8853
9737,4.22227,51.27475
9738,-3.71794,51.36801
9739,3.21124,51.32102
9740,3.21025,51.32327
9741,23.60573,37.95912
9742,-8.74998,42.23293
9743,3.23335,51.30527
9744,-76.53536,39.24162000000001
9745,8.885060000000003,44.40592
9746,15.91346,38.47302
9747,146.8058,-18.8345
9748,-122.9233,49.18267
9749,8.56015,53.57536
9750,12.99686,55.61722
9751,4.45849,51.89046
9752,10.31721,43.57976
9753,153.16466,-27.37956
9754,13.70487,45.57087
9755,8.55068,53.57727
9756,3.21282,51.32457
9757,7.20096,53.33566
9758,4.42176,51.88025
9759,13.73574,45.55135
9760,7.80817,53.92129
9761,15.91591,38.47389
9762,18.65481,54.37921
9763,113.78288,22.3671
9764,-122.34091,37.71795
9765,-7.5960100000000015,33.60794
9766,18.6597,54.3793
9767,128.85904,34.90288
9768,5.0091199999999985,53.54637
9769,-3.95007,51.32195
9770,10.30367,43.57902
9771,-2.7191,51.492
9772,18.65507,54.38053000000001
9773,-55.43224,-37.18884
9774,116.13531,-18.34595
9775,7.1622,53.33459000000001
9776,-3.81815,43.44191
9777,13.8887,36.78386
9778,12.83279,55.85553
9779,3.77519,51.39112
9780,10.20252,43.21003
9781,12.09676,54.14226
9782,2.1329,51.77262
9783,3.22719,51.31398
9784,104.00685,1.2581
9785,-2.89238,50.26605
9786,-76.57715,39.24918
9787,18.45323,-34.45872
9788,3.21581,51.31237
9789,-25.6967,36.11557
9790,-93.94003,29.85953
9791,2.59807,51.34498
9792,8.552589999999999,53.57547
9793,12.99927,55.62335
9794,1.40635,50.76938
9795,4.2343,51.2616
9796,-0.5129199999999999,49.78893
9797,10.30563,43.5788
9798,-80.47291,31.96798
9799,2.36861,52.45229000000001
9800,-117.70452,33.01231
9801,2.73179,51.4593
9802,140.29878,34.84029
9803,12.89146,55.61745
9804,139.74721,35.35222
9805,135.15626,34.44841
9806,1.98034,52.27609
9807,13.50767,38.33628
9808,-125.34355,48.50813
9809,10.91261,53.97767
9810,-16.069879999999998,24.85881
9811,-2.7183900000000003,51.49767
9812,-2.7183900000000003,51.49767
9813,-110.35784,24.3158
9814,8.45198,53.62944
9815,-8.75349,36.64652
9816,-5.04469,36.08068
9817,-74.19883,38.99092
9818,2.74406,51.49339000000001
9819,10.10148,43.17558
9820,2.17508,41.36383
9821,10.21275,43.4522
9822,9.25934,53.87422
9823,-0.32219000000000003,39.45695
9824,3.21758,51.33395
9825,11.04417,55.0579
9826,19.24899,59.74256999999999
9827,2.08172,52.48372
9828,-3.46132,51.31863
9829,-122.41439,47.26763
9830,105.90641,-5.75009
9831,4.33467,51.32552
9832,-125.86258,48.4576
9833,-2.98498,50.53473
9834,-2.91834,50.6271
9835,135.11439,34.39849
9836,-75.78456,10.38366
9837,134.81376,34.66965
9838,-79.92106,32.79188
9839,153.23192,-26.774390000000004
9840,0.34157,51.46256
9841,8.55718,53.57611
9842,-5.30605,50.67912000000001
9843,-2.53289,50.44174
9844,126.82555,36.98105
9845,29.31806,40.68742
9846,28.86604,40.95068
9847,-125.36009,47.17693
9848,10.2243,43.29716
9849,-5.50176,35.89105
9850,-79.51796,8.85035
9851,-80.47298,31.968000000000004
9852,-0.92878,49.53491
9853,-79.48056,8.89423
9854,10.18032,43.02402
9855,17.66307,59.1621
9856,4.33465,51.32553
9857,-79.51607,8.8686
9858,-55.47001,-37.24178
9859,13.36737,38.12563
9860,-3.82315,43.4424
9861,-3.77952,51.32138
9862,-3.83816,51.31602
9863,144.90399,-37.84186
9864,13.73574,45.55135
9865,18.65478,54.37924
9866,18.6597,54.37931
9867,9.10329,39.21008
9868,-2.71911,51.492
9869,10.30368,43.57901
9870,135.2527,34.68683
9871,3.22,51.34442
9872,18.65507,54.38053000000001
9873,12.83278,55.85552
9874,3.77531,51.39121
9875,7.162210000000001,53.3346
9876,-3.81817,43.44192
9877,12.09674,54.14227
9878,-93.94005,29.85957
9879,8.55258,53.575480000000006
9880,-76.57714,39.2492
9881,4.2343199999999985,51.26162
9882,10.30563,43.57879000000001
9883,3.22719,51.31398
9884,12.99928,55.62335
9885,3.21581,51.31239
9886,23.60823,37.95943
9887,-122.4144,47.26767
9888,2.17508,41.36384
9889,8.55718,53.5761
9890,153.23224,-26.77461
9891,129.00037,35.05066
9892,13.363179999999998,38.13243
9893,-0.06692999999999999,53.58649000000001
9894,4.21243,51.27049
9895,4.22145,51.28036
9896,3.23025,51.30882
9897,-0.21924,39.63736
9898,113.87444,22.07079
9899,3.70673,51.4756
9900,-76.53074000000002,39.2399
9901,29.466040000000003,40.71467
9902,0.34157,51.46259000000001
9903,115.74727,-32.04739
9904,10.31623,43.57647
9905,-122.52099,47.55521
9906,116.06995,-18.41637
9907,8.56593,53.56373000000001
9908,22.94733,59.82035
9909,25.19929,60.21883
9910,173.23455,-41.15902
9911,55.06884,24.98845
9912,-8.865110000000003,38.51058
9913,116.06753,6.03944
9914,13.3922,38.15502
9915,153.28986,-26.7296
9916,3.23906,51.29921
9917,-76.16861999999998,37.79952
9918,126.60837,37.46757
9919,2.7037,51.67421
9920,139.6835,35.46925
9921,-46.29803,-23.95987
9922,4.21619,51.27535
9923,113.67933,22.69896
9924,29.47658,40.72275
9925,-1.90833,43.3212
9926,11.86672,57.68944000000001
9927,113.75633,22.44558
9928,6.04528,53.62994000000001
9929,4.22226,51.27473
9930,3.21125,51.32104
9931,-1.39266,50.8853
9932,-2.57073,50.44072
9933,3.21025,51.32328
9934,23.6057,37.95908
9935,104.15182,1.28061
9936,3.23332,51.30528
9937,-8.74996,42.23292
9938,-110.28851,24.3793
9939,-76.53534,39.24162000000001
9940,-25.8118,36.08388
9941,8.91488,44.40749
9942,10.31722,43.57973
9943,-122.92329,49.18263
9944,12.82985,55.57771999999999
9945,12.99686,55.61722
9946,4.45849,51.89046
9947,15.913470000000002,38.47302
9948,8.56015,53.57536
9949,-74.28616,38.92303
9950,8.88505,44.40598
9951,151.18159,-34.42564
9952,153.16467,-27.37955
9953,8.55067,53.57726
9954,13.7047,45.57074
9955,3.21279,51.32458
9956,7.20095,53.33566
9957,4.42177,51.88025
9958,2.13554,51.78553
9959,2.7093700000000003,51.55995
9960,7.808089999999999,53.92119
9961,-3.50314,51.33824
9962,-3.79232,51.36553
9963,13.95501,36.77707
9964,140.29983,34.84206
9965,105.95628,-5.66899
9966,15.91591,38.47388
9967,1.45067,50.84332
9968,-125.25692,48.48967
9969,10.21867,43.20155
9970,10.10913,43.18155
9971,11.02753,54.03015
9972,-125.76615,48.46053
9973,-2.71838,51.49767
9974,-2.71838,51.49767
9975,135.19735,34.45821
9976,146.81691999999995,-18.86837
9977,-2.96585,50.54742
9978,8.52754,53.58083000000001
9979,2.10723,52.49585
9980,-2.90351,50.63819
9981,-8.85603,36.66973
9982,134.81376,34.66962
9983,128.82994,34.95937
9984,103.95775,1.2462799999999998
9985,4.90957,53.5237
9986,-0.5067699999999999,49.79703
9987,2.6963,51.35852
9988,-75.70496999999997,10.34157
9989,-117.7002,33.01208
9990,1.99449,52.28159
9991,2.36043,52.46007
9992,10.15597,43.40895
9993,13.45708,38.24632
9994,-79.92628,32.79495
9995,-5.1248,36.06744000000001
9996,-5.1967300000000005,50.74032
9997,3.21753,51.3337
9998,-16.01557,24.93122
9999,9.15213,53.88063
10000,135.22728999999998,34.51166
10001,-2.95267,50.18117
10002,-122.34088,37.71792
10003,18.54067,-34.51845
10004,-7.596019999999998,33.60794
10005,-2.75951,50.29011
10006,-0.3222,39.45695
10007,2.73334,51.48855
10008,139.77168,35.41535
10009,11.05254,55.117230000000006
10010,19.40161,59.78108
10011,-13.04132,29.42508
10012,29.47661,40.72275
10013,-79.51795,8.85038
10014,128.81707,34.97959
10015,-5.50175,35.89105
10016,104.30797,1.31295
10017,-76.15498000000002,37.84849000000001
10018,4.23427,51.26162
10019,129.00038,35.050670000000004
10020,29.466040000000003,40.71465
10021,28.86644,40.95024
10022,6.05661,53.63397
10023,126.60827,37.4675
10024,-79.59597,9.00119
10025,8.91491,44.40747
10026,126.82558,36.98105
10027,17.66307,59.1621
10028,-6.56067,50.70654
10029,-79.9264,32.794979999999995
10030,9.1033,39.21007
10031,3.22,51.34442
10032,-3.54191,51.33946
10033,12.99928,55.62335
10034,-76.57712,39.24921
10035,8.55258,53.5755
10036,-93.94005,29.85958
10037,10.30562,43.57877
10038,-80.47306,31.96803
10039,3.22718,51.31396
10040,4.33467,51.3255
10041,-122.41438,47.26759000000001
10042,8.55717,53.57611
10043,3.2158,51.3124
10044,153.23187,-26.77396
10045,2.17508,41.36383
10046,-7.92276,34.41257
10047,-0.06692000000000001,53.58651999999999
10048,-79.51603,8.86862
10049,4.21243,51.27048
10050,3.23023,51.3088
10051,18.6597,54.37931
10052,13.363179999999998,38.13244
10053,4.221430000000002,51.28036
10054,-0.21924,39.63737
10055,3.70675,51.4756
10056,-76.53073,39.23991
10057,13.36732,38.12563
10058,115.74727,-32.04739
10059,0.34156,51.46258
10060,10.31625,43.57647
10061,-122.52106,47.55513
10062,8.56595,53.56375
10063,25.1993,60.21884
10064,22.94733,59.82035
10065,55.06883000000001,24.98853
10066,-8.86513,38.51062
10067,173.23453,-41.15897
10068,151.17674,-34.42606
10069,13.39211,38.15505
10070,116.06752,6.03938
10071,153.28982,-26.72958
10072,151.01978,-34.41498
10073,3.23907,51.29922
10074,-122.92333,49.18263
10075,144.90399,-37.84186
10076,139.68348,35.46925
10077,-46.29804,-23.95988
10078,29.3184,40.68722
10079,-1.90832,43.3212
10080,11.86674,57.68945
10081,4.22229,51.27475
10082,3.21125,51.32103
10083,-1.39263,50.88529000000001
10084,113.83821,22.08502
10085,3.21025,51.32325
10086,-8.749989999999999,42.23294
10087,23.60577,37.95908
10088,-76.53536,39.24165
10089,15.91345,38.473
10090,8.56015,53.57536
10091,12.99685,55.61721
10092,-125.19257,48.4823
10093,-110.22737,24.43091
10094,10.31721,43.57973
10095,4.45849,51.89046
10096,8.55067,53.57727
10097,10.21092,43.29749
10098,153.16463000000005,-27.37955
10099,13.70447,45.57041
10100,7.20096,53.33568
10101,3.2128,51.32458
10102,8.88499,44.40597
10103,4.42177,51.88025
10104,13.73575,45.55134
10105,4.21619,51.27532
10106,105.99544,-5.60461
10107,7.807930000000002,53.92128
10108,2.13699,51.79432
10109,18.65479,54.37924
10110,113.74239,22.51234
10111,-3.84456,51.36734000000001
